,Coin,classification,total_risk_usd,total_pnl,efficiency%
716,kPEPE,Fear,518.197987012987,31.460104487012984,6.071058799042485
509,PENDLE,Extreme Fear,511.83840000000004,-9.03731672,-1.76565820774682
448,ME,Neutral,511.3789041095891,-44.908859671232875,-8.781914801399171
652,VINE,Greed,509.11397849462367,0.4704263010752688,0.09240097914149818
491,OM,Extreme Fear,503.796,0.0,0.0
269,CAKE,Neutral,502.93853658536585,14.494700658536585,2.8820023927668026
422,LDO,Neutral,502.2655555555556,9.545118444444444,1.900412707753092
144,@78,Fear,501.69666666666666,0.0,0.0
280,CYBER,Greed,500.09,0.0,0.0
308,ETC,Greed,500.03,0.0,0.0
124,@49,Fear,500.0,0.0,0.0
520,PEOPLE,Neutral,499.92,0.0,0.0
59,@2,Extreme Greed,499.91499999999996,-0.453973,-0.0908100377064101
558,RLB,Neutral,497.69,0.0,0.0
382,IMX,Greed,497.04,29.104531249999997,5.855571231691614
649,USUAL,Neutral,495.6264285714286,49.79107914285714,10.046090416601212
410,JUP,Neutral,492.1336363636364,12.230165636363637,2.4851310157810054
714,kPEPE,Extreme Fear,491.41636363636366,0.25156409090909093,0.05119163901005998
325,FET,Fear,490.71500000000003,8.52665,1.7375971796256482
638,UNI,Fear,489.92,9.605006666666666,1.9605255279773568
133,@59,Extreme Greed,489.4642857142857,57.49353907142857,11.746217395111273
175,AI,Extreme Fear,488.65599999999995,0.0,0.0
639,UNI,Greed,487.2965384615385,12.045477384615385,2.471898820099276
157,@85,Greed,486.83296296296294,279.18129885185186,57.346424768096746
657,VIRTUAL,Greed,485.39388349514564,-10.557297325242718,-2.1749959536414925
429,LOOM,Extreme Greed,482.695,107.5285275,22.276702161820612
684,YGG,Extreme Greed,482.49000000000007,6.0024768,1.2440624261642728
722,kSHIB,Greed,481.3733333333333,0.0,0.0
572,SAND,Extreme Greed,474.2338541666666,11.759977718750001,2.479784523062967
464,MKR,Fear,471.9745454545455,48.62510972727273,10.302485630966231
423,LINK,Extreme Fear,468.245,0.0,0.0
644,USTC,Neutral,463.14,36.8608245,7.9588946107008685
455,MEME,Fear,460.13,-8.262227214285714,-1.795628890593031
174,ADA,Neutral,459.72153846153844,1.5306538461538464,0.3329523892389708
557,RLB,Greed,459.71,37.973868,8.26039633682104
550,RENDER,Extreme Fear,454.67300000000006,0.436749,0.09605782617397557
571,SAND,Extreme Fear,451.2057142857143,0.9716528571428571,0.2153458669469738
219,ARK,Fear,449.7405,1.3348919000000001,0.29681380707319005
609,SUSHI,Neutral,443.1516666666667,1.1074503333333332,0.2499032310232388
446,ME,Fear,442.74454545454546,79.05716748051948,17.85615843089724
511,PENDLE,Fear,441.29975384615386,12.813065406153845,2.903483470018146
554,RENDER,Neutral,438.0233333333333,5.2087433333333335,1.189147457897981
556,REZ,Fear,437.96250000000003,5.824474285714286,1.3299025112228298
247,BLUR,Fear,437.554,6.369572,1.45572249368078
574,SAND,Greed,433.354,14.216338024999999,3.280536934007763
542,PURR/USDC,Extreme Greed,431.6487887323944,46.25758092887323,10.716485748683786
710,kFLOKI,Greed,430.6966666666667,15.543653999999998,3.6089561872624962
418,LDO,Extreme Fear,430.39,0.0,0.0
134,@59,Fear,430.35714285714283,0.0,0.0
155,@85,Extreme Greed,424.38546875000003,296.3788271875,69.83717610795314
607,SUSHI,Extreme Greed,424.0487012987013,4.143529935064935,0.9771353909055409
243,BLAST,Extreme Greed,418.66900000000004,9.90663808,2.3662220226479627
16,@109,Greed,417.70692307692303,416.2189364615385,99.64377257517694
358,GRASS,Fear,416.21210526315787,1.5238564210526315,0.36612496411875023
663,W,Fear,415.425,27.3672775,6.58777817897334
570,S,Neutral,402.74,-0.5512095,-0.13686485077221036
427,LINK,Neutral,399.9654285714286,5.306452028571428,1.326727674320423
201,ANIME,Neutral,396.202,-7.893111899999999,-1.9921938556594867
345,GMT,Fear,394.86800000000005,4.78001692,1.2105353991713685
623,TNSR,Neutral,393.5592307692308,7.629029384615385,1.938470448197613
336,FXS,Extreme Greed,389.8588461538462,1.1101225384615385,0.28474986508923844
366,HBAR,Extreme Greed,383.42686813186816,9.726572857142857,2.53674785612512
610,TAO,Extreme Fear,383.2726666666667,0.0,0.0
309,ETC,Neutral,380.79499999999996,19.16244,5.032219435654355
687,YGG,Neutral,378.05999999999995,9.913695,2.6222544040628475
420,LDO,Fear,375.05333333333334,2.4420048,0.6511086778769241
421,LDO,Greed,370.901,0.7746767999999999,0.2088634972674649
177,AI,Fear,370.26349999999996,1.8634917999999998,0.5032880097552148
342,GAS,Neutral,369.765,30.30695,8.196273308723107
575,SAND,Neutral,368.85625,5.564899625000001,1.5086906145686838
621,TNSR,Fear,366.3331578947368,4.619749631578947,1.2610787563233352
493,OM,Neutral,363.5392307692308,-67.80042615384615,-18.650098920653992
136,@59,Neutral,360.11285714285714,0.0,0.0
515,PENGU,Extreme Greed,357.0184542586751,4.23961096214511,1.1875047106313814
186,AIXBT,Extreme Greed,353.5814201183432,7.46453275739645,2.111121323880107
273,CHILLGUY,Greed,353.5211111111111,0.6498142962962962,0.18381202023662474
277,CRV,Fear,348.01120967741934,-0.4040199919354838,-0.11609395924630718
513,PENDLE,Neutral,340.0712785388128,9.84580005479452,2.8952165843287485
529,POPCAT,Extreme Greed,338.18642857142856,3.183741285714286,0.9414160406031331
329,FTM,Greed,335.7266666666667,-9.738456000000001,-2.9007097043229613
307,ETC,Extreme Greed,333.38,83.3618,25.005039294498772
490,OGN,Neutral,324.4152272727273,9.557081914772727,2.9459412232639566
178,AI,Greed,324.14588235294116,3.482036235294118,1.0742188702254614
272,CHILLGUY,Fear,323.2966666666667,9.029051666666666,2.792806916248234
146,@78,Neutral,316.49625,0.0,0.0
682,XRP,Neutral,315.1,9.3979725,2.982536496350365
502,OP,Greed,314.64818181818185,0.5733316363636364,0.1822135545327682
333,FTT,Fear,312.82978260869567,27.248789282608694,8.71042042588795
202,APE,Extreme Fear,310.26300000000003,0.7764197,0.25024566255080366
636,UNI,Extreme Fear,307.21,6.6825,2.175222160736955
354,GOAT,Greed,304.97749999999996,13.858575000000002,4.544130304694609
505,ORDI,Greed,304.5757142857143,4.549698571428571,1.4937824514664426
465,MKR,Greed,301.6563157894737,0.27700884210526316,0.09182928637853814
346,GMT,Greed,296.0342857142857,0.23478523809523813,0.07931015069039624
206,APE,Neutral,278.84441176470585,3.635912235294118,1.3039214995501394
403,JTO,Fear,271.15999999999997,5.619,2.0722082903083052
334,FTT,Greed,270.3904219948849,2.8129144040920715,1.040315845265142
419,LDO,Extreme Greed,269.5798275862069,2.911936155172414,1.0801758355755415
492,OM,Fear,268.9584,4.2528486800000005,1.5812291715001283
369,HPOS,Extreme Greed,265.83384615384614,-33.94726373076923,-12.770105922149174
466,MKR,Neutral,261.43771428571426,0.8470147142857143,0.32398336888764545
463,MKR,Extreme Fear,259.81384615384616,3.6856715384615386,1.4185816472148698
581,SHIA,Greed,258.77,91.18954766666667,35.239613427625564
474,MOVE,Extreme Greed,256.43,5.68415,2.2166478181180045
158,@85,Neutral,253.777,0.0,0.0
582,SHIA,Neutral,251.375,0.0,0.0
430,LOOM,Neutral,250.11,0.0,0.0
619,TNSR,Extreme Fear,249.845,0.0,0.0
233,BANANA,Neutral,249.54,0.0,0.0
199,ANIME,Fear,247.66444444444446,5.249987777777778,2.1197987420255004
470,MOODENG,Greed,247.20166666666668,11.354606833333333,4.593256585379009
332,FTT,Extreme Greed,242.19969523809525,3.024473820952381,1.2487521167106184
32,@125,Extreme Greed,237.90999999999997,21.574549136363636,9.068365825885268
293,DYDX,Neutral,229.54916666666668,1.5766046666666667,0.6868265694713187
335,FTT,Neutral,228.9760759493671,11.61476853164557,5.072481255296695
258,BOME,Neutral,224.96,-3.040979333333333,-1.3517866880037932
713,kNEIRO,Neutral,224.73,-2.840308,-1.2638757620255416
240,BIGTIME,Neutral,223.09,-1.1952,-0.5357479044331883
173,ADA,Greed,222.88727272727274,1.723159090909091,0.773107889842399
460,MEW,Greed,221.995,0.0,0.0
719,kSHIB,Extreme Fear,221.96,0.0,0.0
485,NEIROETH,Greed,221.93,0.0,0.0
380,ILV,Neutral,221.93,-0.04207,-0.018956427702428696
683,YGG,Extreme Fear,221.91,0.0,0.0
479,MYRO,Greed,221.9,0.0,0.0
389,IO,Fear,221.8166666666667,0.0,0.0
223,ATOM,Neutral,221.8,0.15312,0.06903516681695221
387,IO,Extreme Fear,221.765,0.03682,0.016603161003765247
528,POPCAT,Extreme Fear,221.76,0.0,0.0
723,kSHIB,Neutral,221.48,0.5267,0.2378092830052375
667,WIF,Extreme Fear,221.42,0.0,0.0
245,BLAST,Neutral,220.86,1.065303,0.4823431132844336
343,GMT,Extreme Fear,220.41,1.544824,0.7008865296492899
480,MYRO,Neutral,219.62,2.28114,1.0386758947272563
261,BRETT,Neutral,219.0,2.8551,1.3036986301369864
347,GMT,Neutral,218.14333333333332,3.8157840000000003,1.7492095411273934
192,ALGO,Neutral,217.95,4.0068,1.8384033035099796
711,kFLOKI,Neutral,217.86,4.08395,1.8745754154043879
197,ANIME,Extreme Fear,217.76,4.225193333333333,1.9402981876071517
469,MOODENG,Fear,217.75,4.248723,1.9511931113662457
341,GALA,Neutral,217.72,4.367143666666666,2.0058532365729684
383,IMX,Neutral,217.62,4.30904,1.9800753607205221
461,MEW,Neutral,217.56,4.398952,2.0219488876631737
211,APT,Neutral,216.18,5.714354,2.6433314830234065
249,BLUR,Neutral,214.98000000000002,6.88275175,3.2015777049027814
361,GRIFFAIN,Extreme Fear,213.0325,-94.52310675,-44.370275310105264
368,HBAR,Neutral,212.84,8.85375,4.159814884420221
66,@23,Greed,212.05999999999997,0.0,0.0
721,kSHIB,Fear,208.31,13.644264,6.549980317795592
355,GOAT,Neutral,206.06,15.5193,7.53144715131515
360,GRASS,Neutral,205.862,4.1311236,2.0067441295625223
650,VINE,Extreme Greed,202.842,0.9819216,0.48408199485313685
156,@85,Fear,201.58599999999998,0.0,0.0
256,BOME,Extreme Greed,200.57,21.37104,10.655152814478736
604,SUPER,Extreme Greed,200.37,20.992058,10.47664720267505
260,BRETT,Greed,199.74714285714285,0.4027428571428571,0.20162634187508494
93,@37,Extreme Greed,199.24222222222224,32.075795666666664,16.098894756800767
472,MORPHO,Extreme Fear,192.795,3.027265,1.5701989159469902
642,USTC,Extreme Greed,191.38888888888889,0.2960672222222222,0.15469404934687953
665,W,Neutral,187.82500000000002,6.4333469999999995,3.4251814188739518
484,NEIROETH,Extreme Greed,187.77,34.161578,18.193309900410075
686,YGG,Greed,186.589,0.7876652,0.42213914003505026
514,PENGU,Extreme Fear,184.90666666666667,0.0,0.0
565,RUNE,Fear,184.23666666666668,0.8589799999999999,0.46623726728302356
359,GRASS,Greed,183.68977272727273,1.8534228181818184,1.008996195413463
149,@8,Fear,182.37,0.8465517348484849,0.4641946234843915
220,ARK,Greed,179.945,-6.5239375,-3.6255175192419906
274,CHILLGUY,Neutral,177.98222222222222,6.8743155555555555,3.862360785097138
147,@8,Extreme Fear,174.26305555555555,1.4323124999999999,0.8219255053423383
331,FTT,Extreme Fear,169.8582608695652,37.156913304347825,21.875246522676196
65,@23,Fear,168.85666666666668,0.0,0.0
424,LINK,Extreme Greed,168.57288288288288,0.9901654054054054,0.5873811899469794
467,MNT,Extreme Greed,167.5275,-2.632147125,-1.5711731655996777
476,MOVE,Greed,167.44733333333335,-3.518914566666667,-2.1015052892252686
712,kNEIRO,Greed,164.385,2.0399362500000002,1.2409503604343464
176,AI,Extreme Greed,162.04666666666665,-0.27304933333333337,-0.1685004319743284
701,ZRO,Extreme Greed,158.47875,44.87893625,28.31858293304308
150,@8,Greed,155.76444444444445,0.0,0.0
19,@112,Extreme Greed,149.038,-13.289846599999999,-8.917085978072704
103,@4,Fear,147.2964655172414,6.877041081896552,4.668843245998716
31,@124,Extreme Greed,146.635,-16.0754845,-10.96292460872234
210,APT,Greed,144.09333333333333,0.0,0.0
244,BLAST,Greed,138.90714285714287,19.427002428571427,13.985603640664369
128,@51,Greed,138.0438888888889,-2.070723888888889,-1.500047488922605
222,ATOM,Greed,135.955,0.0,0.0
330,FTM,Neutral,133.68800000000002,0.0008686,0.0006497217401711447
340,GALA,Greed,133.1209090909091,0.5896742727272728,0.44296142263014493
698,ZK,Greed,131.55833333333334,0.27426666666666666,0.20847532780135553
391,IO,Neutral,129.01,6.001436,4.651915355398806
536,PURR,Extreme Fear,127.99181818181818,15.190076727272725,11.86800605152318
151,@8,Neutral,127.77394736842105,0.0,0.0
605,SUPER,Greed,125.57714285714285,1.0130062857142856,0.8066804696032035
268,CAKE,Greed,125.08000000000001,0.0,0.0
44,@147,Greed,122.51200000000001,-70.1265388,-57.24054688520308
0,@1,Extreme Greed,120.905,18.471376923076924,15.277595569312208
160,@9,Extreme Greed,120.83500000000001,-29.2824445,-24.233412918442504
555,REQ,Fear,119.8763157894737,0.2603861052631579,0.21721230215353543
17,@109,Neutral,119.1,0.510213,0.42839042821158696
232,BANANA,Greed,118.42571428571429,-11.640741142857143,-9.829572245410022
101,@4,Extreme Fear,116.813625,-13.8107095625,-11.82285847434321
435,LTC,Neutral,115.97666666666667,5.47719,4.722665478688242
123,@49,Extreme Fear,114.82,-10.178054249999999,-8.864356601637345
257,BOME,Greed,110.9825,0.0,0.0
292,DYDX,Greed,110.61833333333334,0.27415933333333337,0.247842581850507
483,NEAR,Neutral,109.215,1.6059750000000002,1.4704710891361077
367,HBAR,Greed,108.95454545454545,2.3712373454545457,2.176354676679183
594,STRK,Neutral,108.56,2.372575,2.18549649963154
296,DYM,Neutral,108.045,2.884062,2.669315562959878
471,MOODENG,Neutral,107.55499999999999,3.420525,3.180256612895728
606,SUPER,Neutral,106.98,3.5574000000000003,3.325294447560292
190,ALGO,Extreme Greed,103.645,7.30256,7.045742679338125
230,BADGER,Extreme Greed,103.16,0.309638,0.30015316013958904
105,@4,Neutral,101.00089068825912,-3.456949773279352,-3.422692364119128
286,DOT,Extreme Greed,99.99666666666666,2.0171249761904764,2.017192215931008
221,ATOM,Extreme Greed,94.37026315789474,1.1589624210526315,1.2281012919435481
225,AVAX,Extreme Greed,91.02746268656716,2.09846076119403,2.3053051235972744
67,@23,Neutral,88.80076923076923,0.0,0.0
592,STRK,Extreme Greed,88.66499999999999,3.0960298214285715,3.491828592374185
241,BIO,Extreme Greed,88.43375,2.48414375,2.809044906497802
129,@51,Neutral,87.28281249999999,0.0,0.0
102,@4,Extreme Greed,85.38275,5.794838525,6.786896094351611
381,IMX,Extreme Greed,84.85555555555555,1.9509583333333333,2.2991521539871678
98,@38,Neutral,84.09,0.0,0.0
2,@1,Greed,83.05,0.1797798333333335,0.21647180413405598
434,LTC,Greed,76.36153846153846,1.7449084615384616,2.2850619522514357
588,SPX,Extreme Greed,76.03851851851852,2.422044814814815,3.1852866968008415
148,@8,Extreme Greed,74.705,-0.1468875,-0.1966233853155746
127,@51,Fear,74.51605263157894,-3.793198855263158,-5.090445241399769
700,ZRO,Extreme Fear,73.93666666666667,0.0,0.0
459,MEW,Extreme Greed,71.52888888888889,3.1181253333333334,4.359253137815335
218,ARK,Extreme Greed,69.1075,6.53457,9.45565966067359
125,@51,Extreme Fear,66.875,0.0,0.0
163,@95,Extreme Greed,60.39,-14.7190305,-24.373291107799304
561,RSR,Extreme Greed,59.10166666666667,0.8839186666666666,1.495590084881983
104,@4,Greed,57.66904580152672,0.0,0.0
107,@40,Extreme Greed,56.62285714285714,-0.656948,-1.1602169744676556
697,ZK,Extreme Greed,56.30354166666667,2.0418977708333332,3.6265885064956684
142,@74,Extreme Greed,54.68,53.09046414285714,97.09302147559828
179,AI,Neutral,53.26,0.0,0.0
39,@14,Fear,49.957647058823525,0.0,0.0
458,MERL,Greed,48.265,-1.58682,-3.2877240236195995
152,@83,Extreme Greed,46.470370370370375,0.0,0.0
62,@20,Greed,41.25,0.0,0.0
33,@125,Greed,41.233333333333334,-17.395919000000003,-42.18897089733226
696,ZETA,Neutral,39.22555555555555,-1.5426433333333334,-3.932750757725973
109,@41,Extreme Fear,37.23,36.73844,98.67966693526726
79,@3,Fear,36.444545454545455,0.0,0.0
15,@109,Fear,36.203333333333326,0.0,0.0
132,@53,Greed,36.03,35.320328,98.03033028032196
94,@37,Fear,35.05,0.0,0.0
88,@35,Extreme Fear,34.105000000000004,33.5140635,98.26730244832135
96,@38,Extreme Fear,33.36,33.271993,99.73619004796164
139,@63,Greed,29.975,-10.331773,-34.46796663886572
37,@138,Fear,29.38,15.71019,53.47239618788292
61,@20,Fear,29.032857142857146,0.0,0.0
34,@13,Extreme Fear,26.43,-0.061895,-0.2341846386681801
119,@47,Extreme Fear,25.549999999999997,25.156729,98.46077886497065
38,@138,Neutral,25.39,9.765152,38.46062229224104
63,@20,Neutral,24.594285714285714,0.22562323809523807,0.9173807311028499
153,@83,Greed,20.44,-7.1406081666666665,-34.934482224396604
3,@10,Extreme Fear,18.630000000000003,-0.031742,-0.17038110574342455
53,@16,Extreme Fear,17.93,-0.0302145,-0.16851366424986056
106,@40,Extreme Fear,17.58,16.748319,95.2691638225256
130,@53,Extreme Greed,16.87,16.2721895,96.4563692946058
82,@31,Extreme Greed,16.805,16.6061365,98.81664088069029
154,@83,Neutral,16.356666666666666,-348.26323533333334,-2129.1822009374364
36,@135,Extreme Greed,15.56,-5981.36399,-38440.64260925449
80,@3,Neutral,14.576666666666666,0.03854283333333333,0.26441458952664076
21,@113,Extreme Greed,13.603333333333333,5.165235666666667,37.97036755697133
126,@51,Extreme Greed,13.5075,-1.33010825,-9.847183046455674
99,@39,Extreme Fear,12.57,12.238556,97.36321400159109
577,SEI,Extreme Greed,12.335,0.0008625,0.006992298338062423
6,@100,Extreme Greed,10.6675,6.9067855,64.74605577689243
440,MAV,Neutral,10.524999999999999,0.00945,0.08978622327790975
159,@86,Extreme Greed,10.17,0.0,0.0
140,@68,Extreme Greed,10.09,0.0,0.0
162,@93,Greed,8.165,7.977398,97.70236374770363
91,@36,Extreme Greed,8.045,7.8315365,97.34663144810442
95,@37,Greed,7.583333333333333,3.3923466666666666,44.73424175824176
20,@112,Greed,7.22,7.1672545,99.26945290858727
7,@103,Extreme Greed,7.0920000000000005,6.812669,96.06132261703326
76,@29,Extreme Fear,5.925,-0.0195935,-0.33069198312236286
85,@33,Extreme Greed,5.046666666666667,4.522309666666667,89.60983487450463
26,@117,Extreme Greed,5.04,0.0,0.0
28,@12,Extreme Greed,4.45,0.0,0.0
14,@109,Extreme Greed,4.253333333333333,0.9092509999999999,21.377374608150472
24,@116,Extreme Greed,3.453333333333333,0.083239,2.410395752895753
71,@26,Extreme Fear,3.07125,-0.032252249999999996,-1.0501343101343101
27,@117,Greed,2.345,2.3158445,98.75669509594881
8,@103,Greed,2.27,2.2473455,99.00200440528634
68,@24,Extreme Greed,1.355,-0.001468,-0.10833948339483396
74,@28,Fear,0.96,0.0,0.0
64,@21,Greed,0.94,0.0,0.0
75,@28,Neutral,0.78,0.0,0.0
25,@116,Greed,0.745,0.736616,98.87463087248322
113,@42,Neutral,0.74,0.0,0.0
22,@113,Greed,0.735,0.7152565,97.31380952380952
81,@30,Fear,0.69,0.0,0.0
122,@48,Fear,0.68,0.0,0.0
23,@114,Greed,0.66,0.6545385,99.1725
70,@25,Greed,0.65,0.0,0.0
161,@9,Neutral,0.65,0.0,0.0
114,@44,Fear,0.65,0.0,0.0
138,@61,Fear,0.62,0.0,0.0
112,@41,Neutral,0.61,0.0,0.0
18,@11,Fear,0.61,0.0,0.0
1,@1,Fear,0.58,0.0,0.0
45,@15,Fear,0.555,0.0,0.0
117,@45,Fear,0.54,0.0,0.0
57,@18,Greed,0.46,0.0,0.0
58,@19,Greed,0.405,0.0,0.0
87,@34,Greed,0.405,0.0,0.0
97,@38,Fear,0.385,0.0,0.0
143,@74,Neutral,0.3,0.0,0.0
118,@46,Fear,0.19000000000000003,0.0,0.0
110,@41,Fear,0.17,0.0,0.0
116,@44,Neutral,0.12,0.0,0.0
90,@35,Greed,0.09,0.0,0.0
111,@41,Greed,0.06,0.0,0.0
5,@10,Greed,0.05,0.0,0.0
73,@26,Greed,0.05,0.0,0.0
121,@47,Greed,0.04,0.0,0.0
86,@33,Greed,0.04,0.0,0.0
55,@16,Greed,0.04,0.0,0.0
141,@7,Greed,0.03,0.0,0.0
137,@6,Greed,0.03,0.0,0.0
78,@29,Greed,0.03,0.0,0.0
60,@2,Greed,0.016666666666666666,0.0,0.0
29,@12,Greed,0.01,0.0,0.0
84,@32,Greed,0.01,0.0,0.0
92,@36,Greed,0.01,0.0,0.0
52,@153,Neutral,0.01,0.0,0.0
4,@10,Fear,0.0,0.0,
100,@39,Fear,0.0,0.0,
108,@40,Fear,0.0,0.0,
83,@31,Greed,0.0,0.0,
115,@44,Greed,0.0,0.0,
89,@35,Fear,0.0,0.0,
72,@26,Fear,0.0,0.0,
77,@29,Fear,0.0,0.0,
69,@24,Greed,0.0,0.0,
120,@47,Fear,0.0,0.0,
54,@16,Fear,0.0,0.0,
56,@17,Greed,0.0,0.0,
131,@53,Fear,0.0,0.0,
35,@13,Fear,0.0,0.0,
